Designator,Mid X,Mid Y,Rotation,Layer
H3,129.88,-86.3,0.0,top
H4,128.92,-76.54,0.0,bottom
J1,192.65,-74.78,180.0,top
J2,173.65,-74.78,180.0,top
J3,182.15,-74.78,180.0,top
J4,138.25,-74.78,180.0,top
J5,145.4,-74.78,180.0,top
J6,152.55,-74.78,180.0,top
SW1,163.1,-72.75,90.0,top
