Designator,Mid X,Mid Y,Rotation,Layer
_2,132.5,-112.0,0.0,top
,132.4,-98.5,270.0,bottom
J1,127.25,-105.3,270.0,top
J2,179.4,-105.35,270.0,top
J3,168.98,-105.35,270.0,top
J4,158.56,-105.35,270.0,top
J5,148.14,-105.35,270.0,top
J6,137.72,-105.35,270.0,top
